y4_hhid,region,district,ward,village,region_name,district_name,ward_name,village_name,ea,clusterid,occ,plotnum,plot_area,wardtype,clustertype,lat_modified,lon_modified
3268-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,1,M1,0.01,rural,rural,-8.708899785,32.26289949
3264-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,1,M1,1,rural,rural,-8.708899785,32.26289949
3263-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,3,M3,7.300000191,rural,rural,-8.708899785,32.26289949
3262-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,4,M4,1,rural,rural,-8.708899785,32.26289949
3265-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,3,M3,6,rural,rural,-8.708899785,32.26289949
3261-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,2,M2,11.60000038,rural,rural,-8.708899785,32.26289949
3262-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,3,M3,1,rural,rural,-8.708899785,32.26289949
3263-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,2,M2,53.59999847,rural,rural,-8.708899785,32.26289949
3267-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,1,M1,0.01,rural,rural,-8.708899785,32.26289949
3267-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,2,M2,2,rural,rural,-8.708899785,32.26289949
3261-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,3,M3,5,rural,rural,-8.708899785,32.26289949
3261-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,1,M1,8.5,rural,rural,-8.708899785,32.26289949
3262-001,mbeya,9,121,4,MBEYA,MOMBA,**CONFIDENTIAL**,NAMTAMBALALA,4,1.20912E+11,2,M2,2,rural,rural,-8.708899785,32.26289949
8624-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,1,M1,12.97000027,rural,rural,-4.504350175,34.95151459
8620-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,1,M1,6.46999979,rural,rural,-4.504350175,34.95151459
8625-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,1,M1,4.28000021,rural,rural,-4.504350175,34.95151459
8619-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,3,M3,1.090000033,rural,rural,-4.504350175,34.95151459
8626-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,2,M2,5,rural,rural,-4.504350175,34.95151459
8622-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,2,M2,3.720000029,rural,rural,-4.504350175,34.95151459
8626-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,5,M5,4,rural,rural,-4.504350175,34.95151459
8621-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,1,M1,3.930000067,rural,rural,-4.504350175,34.95151459
8619-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,4,M4,3.299999952,rural,rural,-4.504350175,34.95151459
8626-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,3,M3,5,rural,rural,-4.504350175,34.95151459
8623-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,1,M1,1.690000057,rural,rural,-4.504350175,34.95151459
8626-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,4,M4,1,rural,rural,-4.504350175,34.95151459
8623-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,4,M4,2.200000048,rural,rural,-4.504350175,34.95151459
8623-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,2,M2,2.619999886,rural,rural,-4.504350175,34.95151459
8619-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,2,M2,2.049999952,rural,rural,-4.504350175,34.95151459
8621-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,2,M2,1.179999948,rural,rural,-4.504350175,34.95151459
8622-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,3,M3,1.970000029,rural,rural,-4.504350175,34.95151459
8622-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,1,M1,3.109999895,rural,rural,-4.504350175,34.95151459
8623-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,3,M3,6.119999886,rural,rural,-4.504350175,34.95151459
8619-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,1,M1,11.85999966,rural,rural,-4.504350175,34.95151459
8626-001,singida,2,11,3,SINGIDA,SINGIDA,**CONFIDENTIAL**,MIGUGU,2,1.30201E+11,1,M1,6,rural,rural,-4.504350175,34.95151459
8644-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,1,,,mixed,urban,-5.7338902,34.84064236
8641-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,2,M2,0.529999971,mixed,urban,-5.7338902,34.84064236
8642-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,1,M1,1.360000014,mixed,urban,-5.7338902,34.84064236
8645-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,3,M3,0.25,mixed,urban,-5.7338902,34.84064236
8641-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,1,M1,1.159999967,mixed,urban,-5.7338902,34.84064236
8639-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,1,M1,4.849999905,mixed,urban,-5.7338902,34.84064236
8643-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,3,M3,6,mixed,urban,-5.7338902,34.84064236
8640-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,1,M1,0.449999988,mixed,urban,-5.7338902,34.84064236
8639-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,2,M2,2,mixed,urban,-5.7338902,34.84064236
8645-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,1,M1,2,mixed,urban,-5.7338902,34.84064236
8645-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,2,M2,25,mixed,urban,-5.7338902,34.84064236
8638-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,1,M1,2,mixed,urban,-5.7338902,34.84064236
8643-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,1,M1,19,mixed,urban,-5.7338902,34.84064236
8643-001,singida,3,13,2,SINGIDA,MANYONI,**CONFIDENTIAL**,MANYONI,318,1.30301E+11,2,M2,15,mixed,urban,-5.7338902,34.84064236
4672-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,1,M1,1.700000048,rural,rural,-5.852405272,35.07344598
4670-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,2,M2,2.359999895,rural,rural,-5.852405272,35.07344598
4674-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,1,M1,1.600000024,rural,rural,-5.852405272,35.07344598
4674-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,4,M4,0.5,rural,rural,-5.852405272,35.07344598
4673-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,1,M1,3.849999905,rural,rural,-5.852405272,35.07344598
4668-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,1,M1,0.5,rural,rural,-5.852405272,35.07344598
4670-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,5,M5,17.14999962,rural,rural,-5.852405272,35.07344598
4674-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,2,M2,0.850000024,rural,rural,-5.852405272,35.07344598
4667-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,1,M1,2,rural,rural,-5.852405272,35.07344598
4671-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,2,M2,0.200000003,rural,rural,-5.852405272,35.07344598
4670-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,4,M4,5.739999771,rural,rural,-5.852405272,35.07344598
4669-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,1,M1,15.30000019,rural,rural,-5.852405272,35.07344598
4673-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,2,M2,1,rural,rural,-5.852405272,35.07344598
4669-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,2,M2,2,rural,rural,-5.852405272,35.07344598
4670-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,6,M6,0.930000007,rural,rural,-5.852405272,35.07344598
4667-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,2,M2,5.099999905,rural,rural,-5.852405272,35.07344598
4670-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,3,M3,8.329999924,rural,rural,-5.852405272,35.07344598
4672-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,2,M2,0.579999983,rural,rural,-5.852405272,35.07344598
4670-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,1,M1,1.960000038,rural,rural,-5.852405272,35.07344598
4671-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,1,M1,1.529999971,rural,rural,-5.852405272,35.07344598
4674-001,singida,3,41,4,SINGIDA,MANYONI,**CONFIDENTIAL**,MWIBOO,1,1.30304E+11,3,M3,0.5,rural,rural,-5.852405272,35.07344598
8663-001,singida,3,303,4,SINGIDA,MANYONI,**CONFIDENTIAL**,TAMBUKARELI,1,1.3033E+11,1,,,mixed,rural,-5.692854334,34.48468101
8658-001,singida,3,303,4,SINGIDA,MANYONI,**CONFIDENTIAL**,TAMBUKARELI,1,1.3033E+11,1,M1,1.610000014,mixed,rural,-5.692854334,34.48468101
8659-001,singida,3,303,4,SINGIDA,MANYONI,**CONFIDENTIAL**,TAMBUKARELI,1,1.3033E+11,1,M1,1.200000048,mixed,rural,-5.692854334,34.48468101
8661-001,singida,3,303,4,SINGIDA,MANYONI,**CONFIDENTIAL**,TAMBUKARELI,1,1.3033E+11,1,,,mixed,rural,-5.692854334,34.48468101
8660-001,singida,3,303,4,SINGIDA,MANYONI,**CONFIDENTIAL**,TAMBUKARELI,1,1.3033E+11,1,,,mixed,rural,-5.692854334,34.48468101
8664-001,singida,3,303,4,SINGIDA,MANYONI,**CONFIDENTIAL**,TAMBUKARELI,1,1.3033E+11,1,M1,2,mixed,rural,-5.692854334,34.48468101
8659-001,singida,3,303,4,SINGIDA,MANYONI,**CONFIDENTIAL**,TAMBUKARELI,1,1.3033E+11,2,M2,0.129999995,mixed,rural,-5.692854334,34.48468101
8662-001,singida,3,303,4,SINGIDA,MANYONI,**CONFIDENTIAL**,TAMBUKARELI,1,1.3033E+11,1,M1,1.419999957,mixed,rural,-5.692854334,34.48468101
8657-001,singida,3,303,4,SINGIDA,MANYONI,**CONFIDENTIAL**,TAMBUKARELI,1,1.3033E+11,1,,,mixed,rural,-5.692854334,34.48468101
4692-001,singida,4,133,1,SINGIDA,SINGIDA MJINI,**CONFIDENTIAL**,MANDEWA,309,1.30413E+11,1,,,mixed,urban,-4.808453076,34.72676281
4686-001,singida,4,133,1,SINGIDA,SINGIDA MJINI,**CONFIDENTIAL**,MANDEWA,309,1.30413E+11,2,M2,1,mixed,urban,-4.808453076,34.72676281
4693-001,singida,4,133,1,SINGIDA,SINGIDA MJINI,**CONFIDENTIAL**,MANDEWA,309,1.30413E+11,1,M1,0.319999993,mixed,urban,-4.808453076,34.72676281
4689-001,singida,4,133,1,SINGIDA,SINGIDA MJINI,**CONFIDENTIAL**,MANDEWA,309,1.30413E+11,1,,,mixed,urban,-4.808453076,34.72676281
4686-001,singida,4,133,1,SINGIDA,SINGIDA MJINI,**CONFIDENTIAL**,MANDEWA,309,1.30413E+11,1,M1,1.200000048,mixed,urban,-4.808453076,34.72676281
4688-001,singida,4,133,1,SINGIDA,SINGIDA MJINI,**CONFIDENTIAL**,MANDEWA,309,1.30413E+11,1,,,mixed,urban,-4.808453076,34.72676281
4687-001,singida,4,133,1,SINGIDA,SINGIDA MJINI,**CONFIDENTIAL**,MANDEWA,309,1.30413E+11,1,M1,0.810000002,mixed,urban,-4.808453076,34.72676281
4691-001,singida,4,133,1,SINGIDA,SINGIDA MJINI,**CONFIDENTIAL**,MANDEWA,309,1.30413E+11,1,,,mixed,urban,-4.808453076,34.72676281
4690-001,singida,4,133,1,SINGIDA,SINGIDA MJINI,**CONFIDENTIAL**,MANDEWA,309,1.30413E+11,1,M1,2,mixed,urban,-4.808453076,34.72676281
4711-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,2,M2,6,rural,rural,-5.125203274,34.46557654
4712-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,1,M1,21.20000076,rural,rural,-5.125203274,34.46557654
4706-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,2,M2,35,rural,rural,-5.125203274,34.46557654
4710-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,1,M1,31.44000053,rural,rural,-5.125203274,34.46557654
4706-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,1,M1,1.350000024,rural,rural,-5.125203274,34.46557654
4705-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,1,M1,24.10000038,rural,rural,-5.125203274,34.46557654
4709-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,1,M1,38.25999832,rural,rural,-5.125203274,34.46557654
4708-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,1,M1,14.55000019,rural,rural,-5.125203274,34.46557654
4711-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,1,M1,34.86999893,rural,rural,-5.125203274,34.46557654
4707-001,singida,5,181,2,SINGIDA,IKUNGI,**CONFIDENTIAL**,MTAVIRA,5,1.30518E+11,1,M1,14.97000027,rural,rural,-5.125203274,34.46557654
8677-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,1,M1,1.889999986,rural,rural,-4.274588086,34.69600645
8683-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,2,M2,3.930000067,rural,rural,-4.274588086,34.69600645
8681-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,2,M2,0.5,rural,rural,-4.274588086,34.69600645
8683-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,3,M3,1.690000057,rural,rural,-4.274588086,34.69600645
8676-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,3,M3,3.579999924,rural,rural,-4.274588086,34.69600645
8677-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,2,M2,1,rural,rural,-4.274588086,34.69600645
8676-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,1,M1,0.430000007,rural,rural,-4.274588086,34.69600645
8680-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,1,M1,1.809999943,rural,rural,-4.274588086,34.69600645
8682-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,1,M1,9.43999958,rural,rural,-4.274588086,34.69600645
8679-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,1,M1,0.860000014,rural,rural,-4.274588086,34.69600645
8677-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,4,M4,0.5,rural,rural,-4.274588086,34.69600645
8681-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,1,M1,1.559999943,rural,rural,-4.274588086,34.69600645
8676-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,2,M2,5.760000229,rural,rural,-4.274588086,34.69600645
8681-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,3,M3,0.400000006,rural,rural,-4.274588086,34.69600645
8680-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,2,M2,2,rural,rural,-4.274588086,34.69600645
8683-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,1,M1,3.059999943,rural,rural,-4.274588086,34.69600645
8678-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,1,M1,0.600000024,rural,rural,-4.274588086,34.69600645
8677-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,3,M3,0.25,rural,rural,-4.274588086,34.69600645
8678-001,singida,6,121,3,SINGIDA,MKALAMA,**CONFIDENTIAL**,IPULI,5,1.30612E+11,2,M2,1,rural,rural,-4.274588086,34.69600645
4725-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,3,M3,1,rural,rural,-4.585708291,33.36362257
4727-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,3,M3,3.269999981,rural,rural,-4.585708291,33.36362257
4731-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,2,M2,9.289999962,rural,rural,-4.585708291,33.36362257
4727-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,4,M4,1.779999971,rural,rural,-4.585708291,33.36362257
4728-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,1,M1,1.149999976,rural,rural,-4.585708291,33.36362257
4725-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,2,M2,3,rural,rural,-4.585708291,33.36362257
4724-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,1,,,rural,rural,-4.585708291,33.36362257
4725-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,4,M4,1.5,rural,rural,-4.585708291,33.36362257
4728-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,4,M4,0.899999976,rural,rural,-4.585708291,33.36362257
4727-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,2,M2,8,rural,rural,-4.585708291,33.36362257
4728-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,2,M2,5.599999905,rural,rural,-4.585708291,33.36362257
4727-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,1,M1,7.360000134,rural,rural,-4.585708291,33.36362257
4729-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,1,M1,23.77000046,rural,rural,-4.585708291,33.36362257
4725-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,5,M5,1.419999957,rural,rural,-4.585708291,33.36362257
4726-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,1,M1,0.400000006,rural,rural,-4.585708291,33.36362257
4730-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,1,M1,77.20999908,rural,rural,-4.585708291,33.36362257
4725-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,1,M1,0.600000024,rural,rural,-4.585708291,33.36362257
4731-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,1,M1,20.64999962,rural,rural,-4.585708291,33.36362257
4728-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,3,M3,8.199999809,rural,rural,-4.585708291,33.36362257
4730-001,tabora,1,51,1,TABORA,NZEGA,**CONFIDENTIAL**,NKINGAMALUCHA,4,1.40105E+11,2,M2,19.12999916,rural,rural,-4.585708291,33.36362257
8696-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,1,M1,29.11000061,rural,rural,-4.447180067,33.26024084
8700-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,1,M1,0.430000007,rural,rural,-4.447180067,33.26024084
8697-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,2,M2,1,rural,rural,-4.447180067,33.26024084
8698-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,1,M1,5,rural,rural,-4.447180067,33.26024084
8701-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,1,M1,3.789999962,rural,rural,-4.447180067,33.26024084
8695-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,1,M1,187.3899994,rural,rural,-4.447180067,33.26024084
8702-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,2,M2,2,rural,rural,-4.447180067,33.26024084
8699-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,1,M1,3.619999886,rural,rural,-4.447180067,33.26024084
8697-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,1,M1,1.429999948,rural,rural,-4.447180067,33.26024084
8701-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,2,M2,2,rural,rural,-4.447180067,33.26024084
8702-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,1,M1,15.69999981,rural,rural,-4.447180067,33.26024084
8699-001,tabora,1,151,2,TABORA,NZEGA,**CONFIDENTIAL**,UBINGA,12,1.40115E+11,2,M2,5.420000076,rural,rural,-4.447180067,33.26024084
4745-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,2,M2,1.100000024,rural,rural,-4.015700013,33.05791103
4745-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,3,M3,1.440000057,rural,rural,-4.015700013,33.05791103
4750-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,1,M1,1.889999986,rural,rural,-4.015700013,33.05791103
4750-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,3,M3,1,rural,rural,-4.015700013,33.05791103
4746-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,1,M1,2.319999933,rural,rural,-4.015700013,33.05791103
4747-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,2,M2,0.610000014,rural,rural,-4.015700013,33.05791103
4748-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,1,M1,0.079999998,rural,rural,-4.015700013,33.05791103
4748-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,3,M3,0.75,rural,rural,-4.015700013,33.05791103
4743-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,1,M1,0.370000005,rural,rural,-4.015700013,33.05791103
4745-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,1,M1,3.119999886,rural,rural,-4.015700013,33.05791103
4743-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,2,M2,1.070000052,rural,rural,-4.015700013,33.05791103
4750-001,tabora,1,231,5,TABORA,NZEGA,**CONFIDENTIAL**,CHAMIPULU,2,1.40123E+11,4,M4,0.889999986,rural,rural,-4.015700013,33.05791103
